date,year,sla_code,minave,maxave,solarave,vprph09,vprph15
20/01/2003,2003,805104779,9.15,33.39,26.79999924,11.28,7.26
21/01/2003,2003,805104779,14.37,37.13,22.94000053,12.43,8.07
22/01/2003,2003,805104779,15.57,28.26,26.43000031,14.93,13.55
23/01/2003,2003,805104779,11.71,27.32,26.97999954,10.98,10.63
24/01/2003,2003,805104779,12.21,30.66,27.05999947,13.11,10.9
25/01/2003,2003,805104779,13.24,36.23,26.12000084,15.25,10.86
26/01/2003,2003,805104779,16.38,36.22,29.34000015,12.36,10.86
27/01/2003,2003,805104779,18.34,27.57,15.85999966,15.04,15.81
28/01/2003,2003,805104779,16.45,26.87,18.79000092,14.83,14.93
29/01/2003,2003,805104779,16.77,36.15,19.87999916,17.38,15.24
30/01/2003,2003,805104779,18.27,40.85,27.69000053,12.86,9.58
31/01/2003,2003,805104779,15.02,28.81,31.67000008,8.12,5.79
1/02/2003,2003,805104779,12.38,27.83,30.28000069,11.93,10.22
2/02/2003,2003,805104779,15.53,26.22,24.64999962,12.91,10.76
3/02/2003,2003,805104779,13.32,28.07,28.64999962,11.98,10.83
4/02/2003,2003,805104779,13.95,28.12,24.45000076,13.61,12.09
5/02/2003,2003,805104779,10.77,33.36,31.14999962,13.63,10.08
6/02/2003,2003,805104779,14.04,32.83,29.47999954,15.2,10.75
7/02/2003,2003,805104779,15.29,34.34,27.87999916,14.54,12.12
8/02/2003,2003,805104779,18.22,29.41,23.69000053,16.2,15.13
9/02/2003,2003,805104779,17.83,30.66,27.04000092,16.93,14.26
10/02/2003,2003,805104779,15.83,33.16,28.70000076,17.05,10.5
11/02/2003,2003,805104779,17.18,30.54,25.54000092,16.14,12.76
12/02/2003,2003,805104779,15.94,33.14,30.29000092,17.61,6.74
13/02/2003,2003,805104779,17.32,31.32,23.09000015,14.05,9.99
14/02/2003,2003,805104779,17.14,31.14,24.61000061,15.79,13.51
15/02/2003,2003,805104779,16.2,35.29,26.64999962,17.14,13.93
16/02/2003,2003,805104779,19.77,26.73,7.110000134,16.95,18.47
17/02/2003,2003,805104779,18.97,27.77,20.39999962,19.27,16.14
18/02/2003,2003,805104779,12.96,28.72,24.05999947,11.47,12.81
19/02/2003,2003,805104779,16.6,27.61,23.95999908,15.38,13.51
20/02/2003,2003,805104779,17.12,26.08,8.989999771,16.77,15.17
21/02/2003,2003,805104779,16.67,19.91,-0.639999986,17.45,17.44
22/02/2003,2003,805104779,16.24,26.16,16.20000076,19.54,19.96
23/02/2003,2003,805104779,18.31,25.61,20.98999977,19,18.59
24/02/2003,2003,805104779,14.37,25.82,21.70999908,14.95,13.86
25/02/2003,2003,805104779,12.36,29.61,27.55999947,15.23,12.36
26/02/2003,2003,805104779,13.84,28.7,26.56999969,15.8,13.97
27/02/2003,2003,805104779,16.65,31.12,23.44000053,16.41,14.53
28/02/2003,2003,805104779,16.97,27.35,17.67000008,18.64,19.94
1/03/2003,2003,805104779,12.46,17.74,26.39999962,7.91,6.67
2/03/2003,2003,805104779,4.42,21.48,28.48999977,7.3,6.91
3/03/2003,2003,805104779,7.72,23.76,28.12999916,9.72,7.11
4/03/2003,2003,805104779,11.81,24.1,20.07999992,12.79,10.34
5/03/2003,2003,805104779,10.48,23.96,20.04999924,12.51,10.66
6/03/2003,2003,805104779,10.88,25.08,25.97999954,12.69,10.01
7/03/2003,2003,805104779,12.57,26.36,19.19000053,14.81,12.19
8/03/2003,2003,805104779,13.06,22.93,18.45999908,15.7,14.77
9/03/2003,2003,805104779,12.56,20,14.59000015,12.42,11.37
10/03/2003,2003,805104779,12.34,19.82,14.97000027,12.99,13.1
11/03/2003,2003,805104779,14.02,19.99,12.36999989,15.43,14.15
12/03/2003,2003,805104779,12.05,22.31,24.37999916,12.84,13.6
13/03/2003,2003,805104779,11.53,27.72,24.86000061,14.7,13.34
14/03/2003,2003,805104779,14.09,27.14,22.26000023,15.47,14.33
15/03/2003,2003,805104779,15.09,26.2,23.75,16.56,14.97
16/03/2003,2003,805104779,12.79,25,18.72999954,16.13,14.36
17/03/2003,2003,805104779,12.51,26.35,23.80999947,15.47,12.59
18/03/2003,2003,805104779,11.62,27.42,23.45999908,14.99,10.29
19/03/2003,2003,805104779,11.04,27.17,19.93000031,13.97,11.92
20/03/2003,2003,805104779,11.34,18.27,19.26000023,11.06,9.39
21/03/2003,2003,805104779,5.79,19.52,22.86000061,9.31,7.7
22/03/2003,2003,805104779,3.92,20.51,19.45000076,9.76,9.5
23/03/2003,2003,805104779,9.02,20.21,14.80000019,10.66,11.04
24/03/2003,2003,805104779,6.25,22.9,19.28000069,11.86,10.43
25/03/2003,2003,805104779,10.99,25,20.02000046,13.22,10.41
26/03/2003,2003,805104779,9.88,26.51,20.98999977,12.04,10.69
27/03/2003,2003,805104779,10.61,25.69,17.37999916,14.2,12.74
28/03/2003,2003,805104779,14.26,24.95,11.82999992,15.24,12.82
29/03/2003,2003,805104779,11.99,22.39,11.14000034,15.27,13.97
30/03/2003,2003,805104779,8.41,22.05,17.01000023,13.12,11.95
31/03/2003,2003,805104779,9.76,22.03,16.17000008,11.96,11.63
1/04/2003,2003,805104779,11.21,23.98,18.29999924,13.99,12.37
2/04/2003,2003,805104779,10.97,18.84,NA,14.91,15.28
3/04/2003,2003,805104779,13.7,20.02,14.35000038,11.97,10.4
4/04/2003,2003,805104779,7.43,17.8,15.86999989,8.65,7.83
5/04/2003,2003,805104779,4.23,18.85,20,8.11,8.55
6/04/2003,2003,805104779,3.49,20.21,19.62000084,10.09,8.55
7/04/2003,2003,805104779,4.95,21.96,19.39999962,11.4,9.43
8/04/2003,2003,805104779,4.54,21.74,11.03999996,10.61,8.41
9/04/2003,2003,805104779,6.08,19.39,18.85000038,10.2,8.28
10/04/2003,2003,805104779,8.01,19.52,10.11999989,11.3,9.57
11/04/2003,2003,805104779,10.66,20.65,11.25,12.71,12.94
12/04/2003,2003,805104779,11.92,23.7,16.87000084,14.3,13.75
13/04/2003,2003,805104779,10.75,21.35,4.440000057,15.65,15.85
14/04/2003,2003,805104779,13.72,19.5,12.07999992,11.08,8.31
15/04/2003,2003,805104779,10.94,19.4,10.77999973,11.92,10.3
16/04/2003,2003,805104779,4.89,16.89,18.26000023,6.56,5.89
17/04/2003,2003,805104779,4.86,16.96,10.59000015,9.29,9.11
18/04/2003,2003,805104779,8.88,19.11,12.51000023,10.97,11.05
19/04/2003,2003,805104779,8.53,19.12,16.02000046,10.11,9.43
20/04/2003,2003,805104779,4.23,19.99,16.96999931,9.97,9.19
21/04/2003,2003,805104779,7.05,21.4,16.85000038,10.55,8.34
22/04/2003,2003,805104779,4.95,20.82,16.18000031,10.52,10.02
23/04/2003,2003,805104779,8.03,22.01,16.60000038,11.63,9.65
24/04/2003,2003,805104779,5.47,20.46,14.71000004,10.26,9.96
25/04/2003,2003,805104779,9.16,17.3,8.68999958,12.83,13.94
26/04/2003,2003,805104779,7.89,18.82,8.930000305,12.59,12.38
27/04/2003,2003,805104779,11.97,17.96,3.329999924,14.64,15.52
28/04/2003,2003,805104779,12.56,21.44,12.60999966,15.21,12.99
29/04/2003,2003,805104779,7.92,21.19,12.38000011,13.46,12.35
30/04/2003,2003,805104779,5.92,18.64,14.64999962,11.6,9.95
1/05/2003,2003,805104779,7.03,19.05,12.52999973,11.16,10.11
2/05/2003,2003,805104779,6.68,18.7,13.40999985,10.95,8.45
3/05/2003,2003,805104779,3.63,19.84,14.84000015,9.56,9.95
4/05/2003,2003,805104779,5.34,15.11,14.85000038,6.07,6.01
5/05/2003,2003,805104779,3.2,18.38,14.34000015,7.54,7.34
6/05/2003,2003,805104779,5.46,21.9,14.36999989,8.61,9.66
7/05/2003,2003,805104779,2.48,22.32,13.67000008,8.32,7.01
8/05/2003,2003,805104779,2.33,20.11,13.64000034,8.56,7.94
9/05/2003,2003,805104779,5.67,19.1,12.97999954,11.24,8.76
10/05/2003,2003,805104779,4.02,17.02,13.31000042,9,7.21
11/05/2003,2003,805104779,0.25,16.58,13.35000038,8.03,6.9
12/05/2003,2003,805104779,5.31,16.14,6.110000134,10.11,9.4
13/05/2003,2003,805104779,8.85,16.03,7.260000229,11.81,11.12
14/05/2003,2003,805104779,11.38,17.34,8.350000381,12.47,12.33
15/05/2003,2003,805104779,12.37,17.28,7.539999962,13.45,13.56
16/05/2003,2003,805104779,11.91,16.84,7.429999828,13.45,12.21
17/05/2003,2003,805104779,9.74,19.25,7.849999905,12.63,13.54
18/05/2003,2003,805104779,7.47,17.57,7.170000076,12.16,12.02
19/05/2003,2003,805104779,10.72,19.68,8.050000191,13,11.18
20/05/2003,2003,805104779,8.65,13.3,3.50999999,8.48,9.71
21/05/2003,2003,805104779,7.65,14.3,10.71000004,10.68,8.71
22/05/2003,2003,805104779,1.86,14.1,NA,7.72,9.07
23/05/2003,2003,805104779,2.17,15.35,NA,8.32,9.1
24/05/2003,2003,805104779,4.14,13.84,NA,9.76,9.42
25/05/2003,2003,805104779,7.46,15.5,NA,9.7,8.61
26/05/2003,2003,805104779,5.76,15.09,NA,8.64,8.55
27/05/2003,2003,805104779,4.3,14.07,NA,8.75,8.84
28/05/2003,2003,805104779,7.04,15.48,NA,10.63,9.49
29/05/2003,2003,805104779,0.44,16.51,NA,7.61,8.71
30/05/2003,2003,805104779,-0.66,15.56,NA,7.09,7.96
31/05/2003,2003,805104779,-2.51,16.93,NA,6.4,7.89
1/06/2003,2003,805104779,0.37,16.33,NA,8.12,10.42
2/06/2003,2003,805104779,6.44,15.47,NA,12.25,11.92
3/06/2003,2003,805104779,8.33,16.84,NA,11.15,11.33
4/06/2003,2003,805104779,7.15,16.9,NA,11.64,11.92
5/06/2003,2003,805104779,6.9,12.65,NA,9.14,6.82
6/06/2003,2003,805104779,7.54,13.73,11.60000038,6.99,6.68
7/06/2003,2003,805104779,5.29,10.49,8.270000458,7.12,6.91
8/06/2003,2003,805104779,1.65,12.99,10.96000004,7.54,7.91
9/06/2003,2003,805104779,-0.7,13.19,10.96000004,6.16,8.17
10/06/2003,2003,805104779,-0.87,14.83,10.75,6.95,8.88
11/06/2003,2003,805104779,-1.84,15.05,11.06999969,6.67,8.59
12/06/2003,2003,805104779,-1.43,16.38,10.64000034,7.61,9.37
13/06/2003,2003,805104779,3.23,10.97,11.32999992,6.59,6.2
14/06/2003,2003,805104779,6.17,9.49,8.210000038,7.47,7.16
15/06/2003,2003,805104779,1.88,11.16,10.31999969,6.49,6.5
16/06/2003,2003,805104779,0.75,12.85,10.85000038,7.04,7.18
17/06/2003,2003,805104779,1.09,14.61,10.67000008,7.92,9.53
18/06/2003,2003,805104779,2.51,12.52,6.489999771,7.81,8.85
19/06/2003,2003,805104779,3.04,11.35,6.489999771,7.67,9.35
20/06/2003,2003,805104779,3.88,12.67,7.329999924,7.65,9.21
21/06/2003,2003,805104779,1.02,10.02,3.380000114,7.65,8.72
22/06/2003,2003,805104779,1.66,8.84,5.170000076,7.7,7.57
23/06/2003,2003,805104779,1.49,10.42,10.32999992,7.08,7.29
24/06/2003,2003,805104779,1.42,10.37,8.550000191,6.49,7.33
25/06/2003,2003,805104779,2,11.85,4.579999924,8.44,9.38
26/06/2003,2003,805104779,6.41,13.97,5.260000229,10.57,10.92
27/06/2003,2003,805104779,8.36,12.36,1.830000043,10.67,10.75
28/06/2003,2003,805104779,8.45,13.89,4.610000134,10.24,10.15
29/06/2003,2003,805104779,7.12,13.1,6.909999847,10.53,8.88
30/06/2003,2003,805104779,5.35,12.72,5.599999905,9.38,9.08
1/07/2003,2003,805104779,6.28,10.79,7.409999847,8.59,8.38
2/07/2003,2003,805104779,4.83,11.32,7.320000172,8.03,8.29
3/07/2003,2003,805104779,3.59,11.88,9.479999542,7.46,7.58
4/07/2003,2003,805104779,-1.59,11.65,10.90999985,6.38,7.63
5/07/2003,2003,805104779,-0.57,11.07,6.75,6.84,8.65
6/07/2003,2003,805104779,-1.31,13.48,10.61999989,6.69,7.47
7/07/2003,2003,805104779,1.16,13.28,8.920000076,6.87,6.92
8/07/2003,2003,805104779,0.14,13.16,8.720000267,7.33,8.3
9/07/2003,2003,805104779,2.94,14.04,8.680000305,8.65,8.55
10/07/2003,2003,805104779,3.1,12.53,8.069999695,7.96,9.73
11/07/2003,2003,805104779,1.63,15.33,6.760000229,8.34,11.01
12/07/2003,2003,805104779,5.09,11.8,10.26000023,9.77,6.29
13/07/2003,2003,805104779,4.4,13.03,11.64000034,7.46,7.39
14/07/2003,2003,805104779,-1.71,11.16,8.289999962,6.11,7.16
15/07/2003,2003,805104779,0.14,13.61,11.81999969,6.97,6.55
16/07/2003,2003,805104779,5.04,15.58,11.25,7.35,7.25
17/07/2003,2003,805104779,1.39,13.19,11.43000031,7.55,6.78
18/07/2003,2003,805104779,-2.24,13.43,11.93999958,5.74,6.68
19/07/2003,2003,805104779,-1.65,12.19,11.57999992,5.79,6.87
20/07/2003,2003,805104779,-0.07,11.47,4.170000076,7.52,7.61
21/07/2003,2003,805104779,2.33,13.79,10.07999992,7.95,7.84
22/07/2003,2003,805104779,2.83,16.48,9.56000042,10.2,10.68
23/07/2003,2003,805104779,7.75,17.02,6.159999847,10.96,9.41
24/07/2003,2003,805104779,3.37,7.94,5.619999886,6.78,7.49
25/07/2003,2003,805104779,4.34,9.06,4.949999809,7.87,8.22
26/07/2003,2003,805104779,1.75,9.22,9.56000042,5.99,6.39
27/07/2003,2003,805104779,-3.49,9.27,11.34000015,6.06,6.62
28/07/2003,2003,805104779,-3.94,9.61,13.59000015,5.5,5.76
29/07/2003,2003,805104779,-0.28,8.67,11.61999989,6.67,6.29
30/07/2003,2003,805104779,-1.32,9.47,13.09000015,5.19,5.38
31/07/2003,2003,805104779,-3.13,11.31,13.06999969,5.36,5.71
1/08/2003,2003,805104779,-2.42,12.15,13.5,5.7,5.76
2/08/2003,2003,805104779,-3.87,12.45,12.36999989,5.55,6.93
3/08/2003,2003,805104779,-1.53,14.79,11.90999985,6.42,7.3
4/08/2003,2003,805104779,0.28,15.21,12.01000023,6.74,6.72
5/08/2003,2003,805104779,2.89,16.65,6.650000095,8.26,9.72
6/08/2003,2003,805104779,4.76,11.98,12.78999996,6.46,6.82
7/08/2003,2003,805104779,0.1,14.39,13.07999992,7.62,7.35
8/08/2003,2003,805104779,-2.35,13.39,11.93000031,6.47,5.82
9/08/2003,2003,805104779,2.99,11.31,11.27999973,7.13,5.6
10/08/2003,2003,805104779,-2.81,12.36,15.13000011,4.95,5.64
11/08/2003,2003,805104779,2.65,8.91,0.75,9.04,9.44
12/08/2003,2003,805104779,6.04,15.9,7.940000057,10.07,12.13
13/08/2003,2003,805104779,7.93,15.95,1.769999981,15.46,14.72
14/08/2003,2003,805104779,8.18,13.08,15.60000038,8.52,7.19
15/08/2003,2003,805104779,-1.25,12.11,16.11000061,5.79,4.73
16/08/2003,2003,805104779,-2.15,13.58,15.96000004,6.14,7
17/08/2003,2003,805104779,-0.43,13.6,7.199999809,7.86,10.2
18/08/2003,2003,805104779,4.02,12.12,11.11999989,7.39,7.25
19/08/2003,2003,805104779,-0.97,11.17,12.72000027,5.54,6
20/08/2003,2003,805104779,-1.8,12.44,15.96000004,5.86,6.66
21/08/2003,2003,805104779,-0.07,11.72,10.11999989,7.2,6.51
22/08/2003,2003,805104779,2.53,10.89,1.539999962,8.74,10.04
23/08/2003,2003,805104779,3.22,14.03,5.690000057,8.99,12.51
24/08/2003,2003,805104779,6.69,11.22,3.309999943,8.32,9.34
25/08/2003,2003,805104779,6.35,12.08,13.18999958,7.16,7.54
26/08/2003,2003,805104779,3.38,11.5,17.15999985,6.37,6.33
27/08/2003,2003,805104779,-0.28,12.84,16.87000084,6.71,6.3
28/08/2003,2003,805104779,-1.44,14.19,17.82999992,6.91,8.11
29/08/2003,2003,805104779,-1.55,15.46,18.32999992,7.05,7.75
30/08/2003,2003,805104779,2.25,15.59,11.5,7.28,8.61
31/08/2003,2003,805104779,3.29,12.07,15.47999954,5.79,6.99
1/09/2003,2003,805104779,0.85,12.42,16.75,5.55,4.71
2/09/2003,2003,805104779,-2.55,14.34,18.94000053,6.39,6.39
3/09/2003,2003,805104779,1.92,15.74,19.05999947,6.35,5.84
4/09/2003,2003,805104779,-2.14,18.43,19.54000092,5.65,3.69
5/09/2003,2003,805104779,4.47,17.26,19.46999931,6.4,6.08
6/09/2003,2003,805104779,3,14.78,10.55000019,8.65,9.19
7/09/2003,2003,805104779,2.36,16.89,19.90999985,8.05,6.89
8/09/2003,2003,805104779,1.06,14.97,20.23999977,5.94,5.24
9/09/2003,2003,805104779,-1.53,14.35,17.97999954,6.99,6.82
10/09/2003,2003,805104779,2.34,18.94,19.76000023,8.31,9.52
11/09/2003,2003,805104779,6.16,18.44,16.61000061,9.49,7.63
12/09/2003,2003,805104779,7.51,19.27,18.29000092,11.49,10.35
13/09/2003,2003,805104779,3.52,14.33,19.82999992,7.35,6.68
14/09/2003,2003,805104779,6.65,10.81,12.76000023,7.32,7.75
15/09/2003,2003,805104779,3.5,10.86,11.26000023,6.46,7.04
16/09/2003,2003,805104779,5.49,12.01,9.890000343,7.43,8.23
17/09/2003,2003,805104779,7.01,14.2,12.19999981,8.48,9.63
18/09/2003,2003,805104779,9.37,16.12,19.45999908,8.21,8.78
19/09/2003,2003,805104779,7.63,19.19,16.67000008,8.87,8.45
20/09/2003,2003,805104779,1.58,17.77,23.06999969,7.43,6.07
21/09/2003,2003,805104779,1.47,22.96,19.36000061,8.18,8.8
22/09/2003,2003,805104779,3.73,25.69,19.94000053,10.42,10.88
23/09/2003,2003,805104779,12.71,21.27,10.71000004,11.35,13.7
24/09/2003,2003,805104779,11.34,16.63,22.31999969,8.21,7.38
25/09/2003,2003,805104779,10.5,20.14,23.30999947,6.23,8.48
26/09/2003,2003,805104779,11.11,16.81,23.84000015,7.99,7.51
27/09/2003,2003,805104779,4.81,11.1,20.51000023,6.57,5.66
28/09/2003,2003,805104779,-2.41,13.95,24.85000038,5.16,5.38
29/09/2003,2003,805104779,4.51,13.85,19.25,6.56,4.96
30/09/2003,2003,805104779,-1.67,16.45,24.89999962,5.45,5
1/10/2003,2003,805104779,2.19,13.66,4.309999943,8.26,10.28
2/10/2003,2003,805104779,8.61,16.29,10.02999973,12.06,11.37
3/10/2003,2003,805104779,7.03,14.69,20.10000038,7.05,7.75
4/10/2003,2003,805104779,6.35,15.68,20.63999939,8.68,9.45
5/10/2003,2003,805104779,5.18,16.77,14.13000011,9.9,10.49
6/10/2003,2003,805104779,7.13,16.02,10.35000038,10.44,10.1
7/10/2003,2003,805104779,3.66,18.26,25.30999947,9.66,8.83
8/10/2003,2003,805104779,6.26,16.11,14.14999962,8.95,9.09
9/10/2003,2003,805104779,5.84,15.07,25.73999977,7.48,6.78
10/10/2003,2003,805104779,4.74,12.42,20.11000061,6.56,5.75
11/10/2003,2003,805104779,1.2,13.19,26.45000076,5.53,5.24
12/10/2003,2003,805104779,1.14,15.63,20.96999931,7.02,8.61
13/10/2003,2003,805104779,3.64,17.38,25.29000092,7.83,9.19
14/10/2003,2003,805104779,4.08,19.24,26.94000053,9.26,7.97
15/10/2003,2003,805104779,3.47,20.81,18.19000053,10.38,10.84
16/10/2003,2003,805104779,9.93,21.1,NA,11.97,8.71
17/10/2003,2003,805104779,10.18,21.36,23.21999931,11.25,10.14
18/10/2003,2003,805104779,9.47,24.28,25.40999985,12.79,11.68
19/10/2003,2003,805104779,9.58,23.11,13.64000034,11.94,13
20/10/2003,2003,805104779,4.19,18.53,27.79999924,8.04,9.31
21/10/2003,2003,805104779,6.95,21.2,26.80999947,9.54,8.69
22/10/2003,2003,805104779,8.92,17.14,27.93000031,8.83,7.61
23/10/2003,2003,805104779,3.35,17.53,18.51000023,8.35,7.97
24/10/2003,2003,805104779,3.5,21.79,26.54999924,10.81,8.96
25/10/2003,2003,805104779,11.63,21.98,11.46000004,12.79,13.08
27/10/2003,2003,805104779,3.59,16.77,27.70999908,7.88,8.05
28/10/2003,2003,805104779,6.34,18.28,18.23999977,9,8.4
29/10/2003,2003,805104779,7.41,13.61,14.39000034,8.75,7.9
30/10/2003,2003,805104779,3.97,16.37,28.68000031,6.59,6.52
31/10/2003,2003,805104779,2.36,15.73,11.46000004,7.11,10.17
1/11/2003,2003,805104779,5.34,15.02,26.84000015,6.75,6.37
2/11/2003,2003,805104779,5.15,15.93,25.45999908,7.76,7.5
3/11/2003,2003,805104779,1.17,20.33,30.86000061,8.52,7.84
4/11/2003,2003,805104779,4.07,22.42,31.13999939,9.6,6.99
5/11/2003,2003,805104779,3.26,25.99,29.90999985,8.18,6.08
6/11/2003,2003,805104779,12.19,23.03,11.02000046,11.29,10.75
7/11/2003,2003,805104779,7.53,25.55,29.57999992,11.74,11.1
8/11/2003,2003,805104779,13.12,26.43,26.81999969,12.63,11.11
9/11/2003,2003,805104779,10.63,28,30.51000023,14.61,11.95
10/11/2003,2003,805104779,11.32,28.43,31.10000038,14.44,8.79
11/11/2003,2003,805104779,8.69,28.73,31.54999924,12.44,7.03
12/11/2003,2003,805104779,11.26,27.06,25.04000092,13.02,10.6
13/11/2003,2003,805104779,9.5,22.99,30.80999947,10.1,9.18
14/11/2003,2003,805104779,6.78,29.71,31.70000076,10.85,9.22
15/11/2003,2003,805104779,8.77,32.83,31.64999962,11.37,9.97
16/11/2003,2003,805104779,13.91,31.51,16.96999931,11.54,11.52
17/11/2003,2003,805104779,8.63,17.72,29.11000061,8.72,7.36
18/11/2003,2003,805104779,8.12,23.56,27.60000038,10.83,11.74
19/11/2003,2003,805104779,10.68,32.82,30.01000023,14.03,12.21
20/11/2003,2003,805104779,14.78,29.64,13.80000019,16.4,13.99
21/11/2003,2003,805104779,16.98,25.02,9.25,17.95,16.69
22/11/2003,2003,805104779,13.84,16.79,6.579999924,14.88,14.1
23/11/2003,2003,805104779,10.45,15.61,7.599999905,11.67,11.65
24/11/2003,2003,805104779,9.64,18.96,23.70000076,9.68,8.54
25/11/2003,2003,805104779,7.28,19.96,28.26000023,9.16,8.24
26/11/2003,2003,805104779,7.08,20.93,28.53000069,9.36,8.44
27/11/2003,2003,805104779,7.85,22.51,33.08000183,8.96,8.29
28/11/2003,2003,805104779,8.29,26.19,32.79999924,11.47,10.72
29/11/2003,2003,805104779,9.65,28.71,32.75999832,13.13,9.06
30/11/2003,2003,805104779,11.33,28.92,21.21999931,13.63,10.55
1/12/2003,2003,805104779,16.64,21.7,7.78000021,15.78,16.57
2/12/2003,2003,805104779,15.48,22.68,13.42000008,14.74,15.98
3/12/2003,2003,805104779,14.84,20.8,7.210000038,16.79,17.12
4/12/2003,2003,805104779,13.43,27.7,30.64999962,16.82,14.78
5/12/2003,2003,805104779,16.05,22.95,16.97999954,16.99,13.94
6/12/2003,2003,805104779,9.36,18.98,26.55999947,8.79,9.71
7/12/2003,2003,805104779,8.78,22.59,34.45000076,9.9,11.33
8/12/2003,2003,805104779,9.42,27.89,33.72999954,10.9,10.35
9/12/2003,2003,805104779,11.81,29.75,32.58000183,13.81,12.56
10/12/2003,2003,805104779,12.19,32.02,30.29000092,15.12,10.35
11/12/2003,2003,805104779,18.11,28.48,27.04999924,15.94,13.07
12/12/2003,2003,805104779,12.53,25.52,19.97999954,14.93,15.41
13/12/2003,2003,805104779,13.41,24.59,33.79999924,10.32,9.74
14/12/2003,2003,805104779,14.29,26.5,32.24000168,13.84,12.71
15/12/2003,2003,805104779,13.65,28.29,33.20000076,13.72,12.38
16/12/2003,2003,805104779,13.54,30.54,33.54000092,14.71,11.71
17/12/2003,2003,805104779,13.94,32.12,33.34999847,16.84,12.09
18/12/2003,2003,805104779,13.63,31.45,26.78000069,15.47,13.48
19/12/2003,2003,805104779,18.27,32.19,29.37000084,17.7,15.82
20/12/2003,2003,805104779,17.84,21,3.910000086,16.73,17.52
21/12/2003,2003,805104779,14.9,27.62,21.38999939,15.78,16.19
22/12/2003,2003,805104779,15.51,20.34,23.61000061,10.88,12.95
23/12/2003,2003,805104779,12.2,26.34,34.75999832,13.37,11.54
24/12/2003,2003,805104779,13.95,29.61,33.74000168,13.29,12.25
25/12/2003,2003,805104779,10.97,32.98,34.31999969,12.68,9.54
26/12/2003,2003,805104779,11.71,32.38,34.13000107,14.64,8.06
27/12/2003,2003,805104779,14.67,25.93,31.98999977,13.01,11.96
28/12/2003,2003,805104779,12.12,27.04,29.19000053,12.49,12.18
29/12/2003,2003,805104779,11.51,31.48,34.16999817,13.1,9.59
30/12/2003,2003,805104779,13.34,35.6,32.58000183,14.04,13.07
31/12/2003,2003,805104779,19.12,35.05,16.62999916,16.97,13.89
1/01/2004,2004,805104779,16.66,37.49,31.85000038,15.68,11.47
2/01/2004,2004,805104779,18.27,38.12,33.31999969,17.6,13.48
3/01/2004,2004,805104779,18.32,37.57,32.95000076,16.42,12.69
4/01/2004,2004,805104779,16.39,38.6,29.20000076,15.38,11.14
5/01/2004,2004,805104779,19.43,33.89,30.05999947,19.4,16.52
6/01/2004,2004,805104779,16.16,26.53,10.13000011,15,8.9
7/01/2004,2004,805104779,14.3,22.99,12.13000011,17.84,16.24
8/01/2004,2004,805104779,11.22,19.28,30.98999977,7.73,6.16
9/01/2004,2004,805104779,6.92,26.05,33.93999863,7.82,7.44
10/01/2004,2004,805104779,8.21,29.5,34.11999893,9.43,6.83
11/01/2004,2004,805104779,10.89,31.29,33.77999878,12.08,7.82
12/01/2004,2004,805104779,15.53,30.68,24.22999954,16.08,15.03
13/01/2004,2004,805104779,15.59,32.6,16.47999954,17.54,17.79
14/01/2004,2004,805104779,17.02,30.09,32.79999924,17.91,13.79
15/01/2004,2004,805104779,13.97,31.4,30.40999985,14.08,13.08
16/01/2004,2004,805104779,15.23,28.12,12.03999996,16.19,16.85
17/01/2004,2004,805104779,19.16,29.88,31.88999939,19.08,9.25
18/01/2004,2004,805104779,10.24,25.38,34.06999969,8.79,4.92
19/01/2004,2004,805104779,9.26,27.6,33.29999924,10.13,9.32
20/01/2004,2004,805104779,11.82,33.66,27.43000031,14.35,12.48
21/01/2004,2004,805104779,17.23,33.66,20.15999985,17.95,16.08
22/01/2004,2004,805104779,18.23,32.05,31.40999985,15.25,9.3
23/01/2004,2004,805104779,16.82,27.84,15.01000023,16.41,15.25
24/01/2004,2004,805104779,12.95,31.02,25.20000076,16.74,13.56
25/01/2004,2004,805104779,17.11,28.23,27.71999931,16.49,14.59
26/01/2004,2004,805104779,15.97,25.64,23.06999969,14.7,12.91
27/01/2004,2004,805104779,12.38,29.66,28.70999908,14.43,11.31
28/01/2004,2004,805104779,12.43,29.57,28.65999985,15.68,7.74
29/01/2004,2004,805104779,8.16,26.34,32.09000015,8.22,6.93
30/01/2004,2004,805104779,9.72,23.27,19.81999969,11.51,8.96
31/01/2004,2004,805104779,7.74,23.93,22.07999992,10.85,10
1/02/2004,2004,805104779,8.82,27.24,30.73999977,11.21,7.97
2/02/2004,2004,805104779,13.77,26.24,17.42000008,14.48,10.56
3/02/2004,2004,805104779,11.02,25.43,26.47999954,12.46,9.49
4/02/2004,2004,805104779,12.01,27.39,28.25,13.44,10.89
5/02/2004,2004,805104779,13.31,32.45,30.59000015,16.27,10.85
6/02/2004,2004,805104779,11.58,35.2,27.47999954,12.1,6.2
7/02/2004,2004,805104779,13.31,36.76,28.04000092,11.94,7.77
8/02/2004,2004,805104779,14.8,36.78,22.98999977,16.82,11.92
9/02/2004,2004,805104779,19.57,29.18,9.989999771,20.48,13.52
10/02/2004,2004,805104779,15.25,34.73,24.29999924,17.54,11.4
11/02/2004,2004,805104779,19.69,29.88,6.989999771,19.11,20.21
12/02/2004,2004,805104779,18.79,34.27,25.23999977,21.73,19.15
13/02/2004,2004,805104779,19.13,36.34,28.01000023,21.41,18.92
14/02/2004,2004,805104779,18.08,38.85,27.82999992,18.89,20.94
